"age","year","gender","race","N"
71,1992,"Male","Non_Hispanic_White",725234
72,1992,"Male","Non_Hispanic_White",659456
73,1992,"Male","Non_Hispanic_White",604521
74,1992,"Male","Non_Hispanic_White",563672
75,1992,"Male","Non_Hispanic_White",534398
76,1992,"Male","Non_Hispanic_White",500234
77,1992,"Male","Non_Hispanic_White",464256
78,1992,"Male","Non_Hispanic_White",425363
79,1992,"Male","Non_Hispanic_White",384753
80,1992,"Male","Non_Hispanic_White",337903
81,1992,"Male","Non_Hispanic_White",293474
82,1992,"Male","Non_Hispanic_White",261058
83,1992,"Male","Non_Hispanic_White",230928
84,1992,"Male","Non_Hispanic_White",198892
85,1992,"Male","Non_Hispanic_White",140617
86,1992,"Male","Non_Hispanic_White",127092
87,1992,"Male","Non_Hispanic_White",111702
88,1992,"Male","Non_Hispanic_White",94669
89,1992,"Male","Non_Hispanic_White",81034
90,1992,"Male","Non_Hispanic_White",67013
91,1992,"Male","Non_Hispanic_White",54010
92,1992,"Male","Non_Hispanic_White",43218
93,1992,"Male","Non_Hispanic_White",33877
94,1992,"Male","Non_Hispanic_White",24175
95,1992,"Male","Non_Hispanic_White",16551
96,1992,"Male","Non_Hispanic_White",12061
97,1992,"Male","Non_Hispanic_White",7819
98,1992,"Male","Non_Hispanic_White",5114
99,1992,"Male","Non_Hispanic_White",3303
0,1993,"Male","Non_Hispanic_White",1575194
1,1993,"Male","Non_Hispanic_White",1594101
2,1993,"Male","Non_Hispanic_White",1612043
3,1993,"Male","Non_Hispanic_White",1615792
4,1993,"Male","Non_Hispanic_White",1567043
5,1993,"Male","Non_Hispanic_White",1537650
6,1993,"Male","Non_Hispanic_White",1522991
7,1993,"Male","Non_Hispanic_White",1532028
8,1993,"Male","Non_Hispanic_White",1489266
9,1993,"Male","Non_Hispanic_White",1517073
10,1993,"Male","Non_Hispanic_White",1567798
11,1993,"Male","Non_Hispanic_White",1555552
12,1993,"Male","Non_Hispanic_White",1523751
13,1993,"Male","Non_Hispanic_White",1536300
14,1993,"Male","Non_Hispanic_White",1474044
15,1993,"Male","Non_Hispanic_White",1453203
16,1993,"Male","Non_Hispanic_White",1453245
17,1993,"Male","Non_Hispanic_White",1416369
18,1993,"Male","Non_Hispanic_White",1418720
19,1993,"Male","Non_Hispanic_White",1438606
20,1993,"Male","Non_Hispanic_White",1467875
21,1993,"Male","Non_Hispanic_White",1529597
22,1993,"Male","Non_Hispanic_White",1613802
23,1993,"Male","Non_Hispanic_White",1608995
24,1993,"Male","Non_Hispanic_White",1593461
25,1993,"Male","Non_Hispanic_White",1561438
26,1993,"Male","Non_Hispanic_White",1576990
27,1993,"Male","Non_Hispanic_White",1631668
28,1993,"Male","Non_Hispanic_White",1674932
29,1993,"Male","Non_Hispanic_White",1855461
30,1993,"Male","Non_Hispanic_White",1884747
31,1993,"Male","Non_Hispanic_White",1870160
32,1993,"Male","Non_Hispanic_White",1889477
33,1993,"Male","Non_Hispanic_White",1886570
34,1993,"Male","Non_Hispanic_White",1912843
35,1993,"Male","Non_Hispanic_White",1919481
36,1993,"Male","Non_Hispanic_White",1865490
37,1993,"Male","Non_Hispanic_White",1791576
38,1993,"Male","Non_Hispanic_White",1710362
39,1993,"Male","Non_Hispanic_White",1791562
40,1993,"Male","Non_Hispanic_White",1724147
41,1993,"Male","Non_Hispanic_White",1641221
42,1993,"Male","Non_Hispanic_White",1570839
43,1993,"Male","Non_Hispanic_White",1538856
44,1993,"Male","Non_Hispanic_White",1565659
45,1993,"Male","Non_Hispanic_White",1559606
46,1993,"Male","Non_Hispanic_White",1653083
47,1993,"Male","Non_Hispanic_White",1173742
48,1993,"Male","Non_Hispanic_White",1167544
49,1993,"Male","Non_Hispanic_White",1249065
50,1993,"Male","Non_Hispanic_White",1316427
51,1993,"Male","Non_Hispanic_White",1091878
52,1993,"Male","Non_Hispanic_White",1035631
53,1993,"Male","Non_Hispanic_White",989612
54,1993,"Male","Non_Hispanic_White",993764
55,1993,"Male","Non_Hispanic_White",949803
56,1993,"Male","Non_Hispanic_White",909232
57,1993,"Male","Non_Hispanic_White",901565
58,1993,"Male","Non_Hispanic_White",883457
59,1993,"Male","Non_Hispanic_White",850262
60,1993,"Male","Non_Hispanic_White",834051
61,1993,"Male","Non_Hispanic_White",827540
62,1993,"Male","Non_Hispanic_White",859654
63,1993,"Male","Non_Hispanic_White",879595
64,1993,"Male","Non_Hispanic_White",864894
65,1993,"Male","Non_Hispanic_White",862716
66,1993,"Male","Non_Hispanic_White",823185
67,1993,"Male","Non_Hispanic_White",802903
68,1993,"Male","Non_Hispanic_White",783951
69,1993,"Male","Non_Hispanic_White",768512
70,1993,"Male","Non_Hispanic_White",731456
71,1993,"Male","Non_Hispanic_White",730923
72,1993,"Male","Non_Hispanic_White",705591
73,1993,"Male","Non_Hispanic_White",624910
74,1993,"Male","Non_Hispanic_White",583482
75,1993,"Male","Non_Hispanic_White",542045
76,1993,"Male","Non_Hispanic_White",507099
77,1993,"Male","Non_Hispanic_White",471010
78,1993,"Male","Non_Hispanic_White",440894
79,1993,"Male","Non_Hispanic_White",393421
80,1993,"Male","Non_Hispanic_White",353324
81,1993,"Male","Non_Hispanic_White",306524
82,1993,"Male","Non_Hispanic_White",269102
83,1993,"Male","Non_Hispanic_White",235038
84,1993,"Male","Non_Hispanic_White",203791
85,1993,"Male","Non_Hispanic_White",146213
86,1993,"Male","Non_Hispanic_White",132150
87,1993,"Male","Non_Hispanic_White",116147
88,1993,"Male","Non_Hispanic_White",98436
89,1993,"Male","Non_Hispanic_White",84259
90,1993,"Male","Non_Hispanic_White",69679
91,1993,"Male","Non_Hispanic_White",56160
92,1993,"Male","Non_Hispanic_White",44937
93,1993,"Male","Non_Hispanic_White",35225
94,1993,"Male","Non_Hispanic_White",25137
95,1993,"Male","Non_Hispanic_White",17210
96,1993,"Male","Non_Hispanic_White",12541
97,1993,"Male","Non_Hispanic_White",8130
98,1993,"Male","Non_Hispanic_White",5317
99,1993,"Male","Non_Hispanic_White",3434
0,1994,"Male","Non_Hispanic_White",1552273
1,1994,"Male","Non_Hispanic_White",1563248
2,1994,"Male","Non_Hispanic_White",1594300
3,1994,"Male","Non_Hispanic_White",1620248
4,1994,"Male","Non_Hispanic_White",1638904
5,1994,"Male","Non_Hispanic_White",1569897
6,1994,"Male","Non_Hispanic_White",1538880
7,1994,"Male","Non_Hispanic_White",1532534
8,1994,"Male","Non_Hispanic_White",1502187
9,1994,"Male","Non_Hispanic_White",1565790
10,1994,"Male","Non_Hispanic_White",1538827
11,1994,"Male","Non_Hispanic_White",1560890
12,1994,"Male","Non_Hispanic_White",1564142
13,1994,"Male","Non_Hispanic_White",1543536
14,1994,"Male","Non_Hispanic_White",1553946
15,1994,"Male","Non_Hispanic_White",1498654
16,1994,"Male","Non_Hispanic_White",1473265
17,1994,"Male","Non_Hispanic_White",1482112
18,1994,"Male","Non_Hispanic_White",1404154
19,1994,"Male","Non_Hispanic_White",1478789
20,1994,"Male","Non_Hispanic_White",1443470
21,1994,"Male","Non_Hispanic_White",1443172
22,1994,"Male","Non_Hispanic_White",1501755
23,1994,"Male","Non_Hispanic_White",1606257
24,1994,"Male","Non_Hispanic_White",1637933
25,1994,"Male","Non_Hispanic_White",1604177
26,1994,"Male","Non_Hispanic_White",1552795
27,1994,"Male","Non_Hispanic_White",1607832
28,1994,"Male","Non_Hispanic_White",1593926
29,1994,"Male","Non_Hispanic_White",1788104
30,1994,"Male","Non_Hispanic_White",1867132
31,1994,"Male","Non_Hispanic_White",1838437
32,1994,"Male","Non_Hispanic_White",1894025
33,1994,"Male","Non_Hispanic_White",1886098
34,1994,"Male","Non_Hispanic_White",1945611
35,1994,"Male","Non_Hispanic_White",1919730
36,1994,"Male","Non_Hispanic_White",1877825
37,1994,"Male","Non_Hispanic_White",1871082
38,1994,"Male","Non_Hispanic_White",1730901
39,1994,"Male","Non_Hispanic_White",1830755
40,1994,"Male","Non_Hispanic_White",1773034
41,1994,"Male","Non_Hispanic_White",1668120
42,1994,"Male","Non_Hispanic_White",1650467
43,1994,"Male","Non_Hispanic_White",1549694
44,1994,"Male","Non_Hispanic_White",1586842
45,1994,"Male","Non_Hispanic_White",1552227
46,1994,"Male","Non_Hispanic_White",1515256
47,1994,"Male","Non_Hispanic_White",1657758
48,1994,"Male","Non_Hispanic_White",1142556
49,1994,"Male","Non_Hispanic_White",1239421
50,1994,"Male","Non_Hispanic_White",1238930
51,1994,"Male","Non_Hispanic_White",1269256
52,1994,"Male","Non_Hispanic_White",1092599
53,1994,"Male","Non_Hispanic_White",1034465
54,1994,"Male","Non_Hispanic_White",1005817
55,1994,"Male","Non_Hispanic_White",969015
56,1994,"Male","Non_Hispanic_White",954666
57,1994,"Male","Non_Hispanic_White",904040
58,1994,"Male","Non_Hispanic_White",868498
59,1994,"Male","Non_Hispanic_White",907744
60,1994,"Male","Non_Hispanic_White",832255
61,1994,"Male","Non_Hispanic_White",815170
62,1994,"Male","Non_Hispanic_White",819194
63,1994,"Male","Non_Hispanic_White",862677
64,1994,"Male","Non_Hispanic_White",871767
65,1994,"Male","Non_Hispanic_White",836222
66,1994,"Male","Non_Hispanic_White",845359
67,1994,"Male","Non_Hispanic_White",813223
68,1994,"Male","Non_Hispanic_White",765916
69,1994,"Male","Non_Hispanic_White",770106
70,1994,"Male","Non_Hispanic_White",745767
71,1994,"Male","Non_Hispanic_White",706050
72,1994,"Male","Non_Hispanic_White",709514
73,1994,"Male","Non_Hispanic_White",672819
74,1994,"Male","Non_Hispanic_White",602311
75,1994,"Male","Non_Hispanic_White",559413
76,1994,"Male","Non_Hispanic_White",513781
77,1994,"Male","Non_Hispanic_White",477246
78,1994,"Male","Non_Hispanic_White",445546
79,1994,"Male","Non_Hispanic_White",407772
80,1994,"Male","Non_Hispanic_White",363289
81,1994,"Male","Non_Hispanic_White",319696
82,1994,"Male","Non_Hispanic_White",281745
83,1994,"Male","Non_Hispanic_White",241043
84,1994,"Male","Non_Hispanic_White",207649
85,1994,"Male","Non_Hispanic_White",151506
86,1994,"Male","Non_Hispanic_White",136934
87,1994,"Male","Non_Hispanic_White",120351
88,1994,"Male","Non_Hispanic_White",102000
89,1994,"Male","Non_Hispanic_White",87309
90,1994,"Male","Non_Hispanic_White",72202
91,1994,"Male","Non_Hispanic_White",58193
92,1994,"Male","Non_Hispanic_White",46564
93,1994,"Male","Non_Hispanic_White",36500
94,1994,"Male","Non_Hispanic_White",26047
95,1994,"Male","Non_Hispanic_White",17833
96,1994,"Male","Non_Hispanic_White",12995
97,1994,"Male","Non_Hispanic_White",8425
98,1994,"Male","Non_Hispanic_White",5510
99,1994,"Male","Non_Hispanic_White",3558
0,1995,"Male","Non_Hispanic_White",1540579
1,1995,"Male","Non_Hispanic_White",1541995
2,1995,"Male","Non_Hispanic_White",1563765
3,1995,"Male","Non_Hispanic_White",1605007
4,1995,"Male","Non_Hispanic_White",1644630
5,1995,"Male","Non_Hispanic_White",1641371
6,1995,"Male","Non_Hispanic_White",1570524
7,1995,"Male","Non_Hispanic_White",1549755
8,1995,"Male","Non_Hispanic_White",1507791
9,1995,"Male","Non_Hispanic_White",1569865
10,1995,"Male","Non_Hispanic_White",1590007
11,1995,"Male","Non_Hispanic_White",1533345
12,1995,"Male","Non_Hispanic_White",1571113
13,1995,"Male","Non_Hispanic_White",1581384
14,1995,"Male","Non_Hispanic_White",1560225
15,1995,"Male","Non_Hispanic_White",1578460
16,1995,"Male","Non_Hispanic_White",1516415
17,1995,"Male","Non_Hispanic_White",1498872
18,1995,"Male","Non_Hispanic_White",1471943
19,1995,"Male","Non_Hispanic_White",1460575
20,1995,"Male","Non_Hispanic_White",1486419
21,1995,"Male","Non_Hispanic_White",1422595
22,1995,"Male","Non_Hispanic_White",1421189
23,1995,"Male","Non_Hispanic_White",1499824
24,1995,"Male","Non_Hispanic_White",1634014
25,1995,"Male","Non_Hispanic_White",1657174
26,1995,"Male","Non_Hispanic_White",1595271
27,1995,"Male","Non_Hispanic_White",1585681
28,1995,"Male","Non_Hispanic_White",1579537
29,1995,"Male","Non_Hispanic_White",1687149
30,1995,"Male","Non_Hispanic_White",1809840
31,1995,"Male","Non_Hispanic_White",1815850
32,1995,"Male","Non_Hispanic_White",1863221
33,1995,"Male","Non_Hispanic_White",1888363
34,1995,"Male","Non_Hispanic_White",1938468
35,1995,"Male","Non_Hispanic_White",1958155
36,1995,"Male","Non_Hispanic_White",1874761
37,1995,"Male","Non_Hispanic_White",1880049
38,1995,"Male","Non_Hispanic_White",1816441
39,1995,"Male","Non_Hispanic_White",1833508
40,1995,"Male","Non_Hispanic_White",1823394
41,1995,"Male","Non_Hispanic_White",1710788
42,1995,"Male","Non_Hispanic_White",1680929
43,1995,"Male","Non_Hispanic_White",1629404
44,1995,"Male","Non_Hispanic_White",1590211
45,1995,"Male","Non_Hispanic_White",1582025
46,1995,"Male","Non_Hispanic_White",1507679
47,1995,"Male","Non_Hispanic_White",1521040
48,1995,"Male","Non_Hispanic_White",1619182
49,1995,"Male","Non_Hispanic_White",1204811
50,1995,"Male","Non_Hispanic_White",1236186
51,1995,"Male","Non_Hispanic_White",1194540
52,1995,"Male","Non_Hispanic_White",1271918
53,1995,"Male","Non_Hispanic_White",1089453
54,1995,"Male","Non_Hispanic_White",1052932
55,1995,"Male","Non_Hispanic_White",983284
56,1995,"Male","Non_Hispanic_White",969270
57,1995,"Male","Non_Hispanic_White",948546
58,1995,"Male","Non_Hispanic_White",877060
59,1995,"Male","Non_Hispanic_White",886689
60,1995,"Male","Non_Hispanic_White",893945
61,1995,"Male","Non_Hispanic_White",811715
62,1995,"Male","Non_Hispanic_White",808705
63,1995,"Male","Non_Hispanic_White",820561
64,1995,"Male","Non_Hispanic_White",854589
65,1995,"Male","Non_Hispanic_White",844200
66,1995,"Male","Non_Hispanic_White",821662
67,1995,"Male","Non_Hispanic_White",836957
68,1995,"Male","Non_Hispanic_White",778078
69,1995,"Male","Non_Hispanic_White",750864
70,1995,"Male","Non_Hispanic_White",747758
71,1995,"Male","Non_Hispanic_White",719970
72,1995,"Male","Non_Hispanic_White",684876
73,1995,"Male","Non_Hispanic_White",681918
74,1995,"Male","Non_Hispanic_White",648742
75,1995,"Male","Non_Hispanic_White",576989
76,1995,"Male","Non_Hispanic_White",530648
77,1995,"Male","Non_Hispanic_White",484404
78,1995,"Male","Non_Hispanic_White",450753
79,1995,"Male","Non_Hispanic_White",413101
80,1995,"Male","Non_Hispanic_White",379443
81,1995,"Male","Non_Hispanic_White",328770
82,1995,"Male","Non_Hispanic_White",295415
83,1995,"Male","Non_Hispanic_White",251881
84,1995,"Male","Non_Hispanic_White",214007
85,1995,"Male","Non_Hispanic_White",157152
86,1995,"Male","Non_Hispanic_White",142037
87,1995,"Male","Non_Hispanic_White",124836
88,1995,"Male","Non_Hispanic_White",105801
89,1995,"Male","Non_Hispanic_White",90563
90,1995,"Male","Non_Hispanic_White",74893
91,1995,"Male","Non_Hispanic_White",60361
92,1995,"Male","Non_Hispanic_White",48300
93,1995,"Male","Non_Hispanic_White",37860
94,1995,"Male","Non_Hispanic_White",27018
95,1995,"Male","Non_Hispanic_White",18497
96,1995,"Male","Non_Hispanic_White",13479
97,1995,"Male","Non_Hispanic_White",8739
98,1995,"Male","Non_Hispanic_White",5715
99,1995,"Male","Non_Hispanic_White",3691
0,1996,"Male","Non_Hispanic_White",1525665
1,1996,"Male","Non_Hispanic_White",1530775
2,1996,"Male","Non_Hispanic_White",1541823
3,1996,"Male","Non_Hispanic_White",1575589
4,1996,"Male","Non_Hispanic_White",1630014
5,1996,"Male","Non_Hispanic_White",1647568
6,1996,"Male","Non_Hispanic_White",1642125
7,1996,"Male","Non_Hispanic_White",1583692
8,1996,"Male","Non_Hispanic_White",1531250
9,1996,"Male","Non_Hispanic_White",1567495
10,1996,"Male","Non_Hispanic_White",1597144
11,1996,"Male","Non_Hispanic_White",1586109
12,1996,"Male","Non_Hispanic_White",1545670
13,1996,"Male","Non_Hispanic_White",1586228
14,1996,"Male","Non_Hispanic_White",1598114
15,1996,"Male","Non_Hispanic_White",1584588
16,1996,"Male","Non_Hispanic_White",1595234
17,1996,"Male","Non_Hispanic_White",1540150
18,1996,"Male","Non_Hispanic_White",1492970
19,1996,"Male","Non_Hispanic_White",1525516
20,1996,"Male","Non_Hispanic_White",1469413
21,1996,"Male","Non_Hispanic_White",1463986
22,1996,"Male","Non_Hispanic_White",1400837
23,1996,"Male","Non_Hispanic_White",1421367
24,1996,"Male","Non_Hispanic_White",1524106
25,1996,"Male","Non_Hispanic_White",1660028
26,1996,"Male","Non_Hispanic_White",1645913
27,1996,"Male","Non_Hispanic_White",1629539
28,1996,"Male","Non_Hispanic_White",1565141
29,1996,"Male","Non_Hispanic_White",1655636
30,1996,"Male","Non_Hispanic_White",1716248
31,1996,"Male","Non_Hispanic_White",1753668
32,1996,"Male","Non_Hispanic_White",1839865
33,1996,"Male","Non_Hispanic_White",1853727
34,1996,"Male","Non_Hispanic_White",1933442
35,1996,"Male","Non_Hispanic_White",1955697
36,1996,"Male","Non_Hispanic_White",1907601
37,1996,"Male","Non_Hispanic_White",1872663
38,1996,"Male","Non_Hispanic_White",1833508
39,1996,"Male","Non_Hispanic_White",1902732
40,1996,"Male","Non_Hispanic_White",1837038
41,1996,"Male","Non_Hispanic_White",1754336
42,1996,"Male","Non_Hispanic_White",1726387
43,1996,"Male","Non_Hispanic_White",1660379
44,1996,"Male","Non_Hispanic_White",1663267
45,1996,"Male","Non_Hispanic_White",1593817
46,1996,"Male","Non_Hispanic_White",1535362
47,1996,"Male","Non_Hispanic_White",1513289
48,1996,"Male","Non_Hispanic_White",1490326
49,1996,"Male","Non_Hispanic_White",1694133
50,1996,"Male","Non_Hispanic_White",1207560
51,1996,"Male","Non_Hispanic_White",1191377
52,1996,"Male","Non_Hispanic_White",1198205
53,1996,"Male","Non_Hispanic_White",1265081
54,1996,"Male","Non_Hispanic_White",1109768
55,1996,"Male","Non_Hispanic_White",1031387
56,1996,"Male","Non_Hispanic_White",978173
57,1996,"Male","Non_Hispanic_White",961803
58,1996,"Male","Non_Hispanic_White",926124
59,1996,"Male","Non_Hispanic_White",889537
60,1996,"Male","Non_Hispanic_White",877882
61,1996,"Male","Non_Hispanic_White",869275
62,1996,"Male","Non_Hispanic_White",806392
63,1996,"Male","Non_Hispanic_White",808039
64,1996,"Male","Non_Hispanic_White",811410
65,1996,"Male","Non_Hispanic_White",828054
66,1996,"Male","Non_Hispanic_White",830939
67,1996,"Male","Non_Hispanic_White",814235
68,1996,"Male","Non_Hispanic_White",802046
69,1996,"Male","Non_Hispanic_White",760507
70,1996,"Male","Non_Hispanic_White",728939
71,1996,"Male","Non_Hispanic_White",721026
72,1996,"Male","Non_Hispanic_White",696775
73,1996,"Male","Non_Hispanic_White",662491
74,1996,"Male","Non_Hispanic_White",656783
75,1996,"Male","Non_Hispanic_White",619999
76,1996,"Male","Non_Hispanic_White",546630
77,1996,"Male","Non_Hispanic_White",500067
78,1996,"Male","Non_Hispanic_White",455739
79,1996,"Male","Non_Hispanic_White",418052
80,1996,"Male","Non_Hispanic_White",386485
81,1996,"Male","Non_Hispanic_White",342467
82,1996,"Male","Non_Hispanic_White",304610
83,1996,"Male","Non_Hispanic_White",262811
84,1996,"Male","Non_Hispanic_White",223917
85,1996,"Male","Non_Hispanic_White",162751
86,1996,"Male","Non_Hispanic_White",147098
87,1996,"Male","Non_Hispanic_White",129284
88,1996,"Male","Non_Hispanic_White",109570
89,1996,"Male","Non_Hispanic_White",93790
90,1996,"Male","Non_Hispanic_White",77561
91,1996,"Male","Non_Hispanic_White",62512
92,1996,"Male","Non_Hispanic_White",50020
93,1996,"Male","Non_Hispanic_White",39209
94,1996,"Male","Non_Hispanic_White",27981
95,1996,"Male","Non_Hispanic_White",19156
96,1996,"Male","Non_Hispanic_White",13959
97,1996,"Male","Non_Hispanic_White",9050
98,1996,"Male","Non_Hispanic_White",5919
99,1996,"Male","Non_Hispanic_White",3822
0,1997,"Male","Non_Hispanic_White",1520960
1,1997,"Male","Non_Hispanic_White",1517568
2,1997,"Male","Non_Hispanic_White",1532307
3,1997,"Male","Non_Hispanic_White",1557156
4,1997,"Male","Non_Hispanic_White",1602772
5,1997,"Male","Non_Hispanic_White",1635223
6,1997,"Male","Non_Hispanic_White",1648934
7,1997,"Male","Non_Hispanic_White",1658399
8,1997,"Male","Non_Hispanic_White",1571729
9,1997,"Male","Non_Hispanic_White",1584096
10,1997,"Male","Non_Hispanic_White",1598237
11,1997,"Male","Non_Hispanic_White",1596362
12,1997,"Male","Non_Hispanic_White",1601649
13,1997,"Male","Non_Hispanic_White",1559160
14,1997,"Male","Non_Hispanic_White",1603026
15,1997,"Male","Non_Hispanic_White",1622715
16,1997,"Male","Non_Hispanic_White",1600349
17,1997,"Male","Non_Hispanic_White",1616974
