"Year","Age","Gender","Race","Prev_Normal","Prev_Under","Prev_Over","Prev_Obese"
1975,6,"Male","Non_Hispanic_White",0.105101590927155,0.890008178599949,0.00454682420763145,0.000343406265266036
1976,6,"Male","Non_Hispanic_White",0.107906771891401,0.886809240932407,0.00483157941068094,0.000452407765510161
1977,6,"Male","Non_Hispanic_White",0.110711952855648,0.883610303264868,0.00511633461373046,0.000561409265754285
1978,6,"Male","Non_Hispanic_White",0.113517133819894,0.880411365597327,0.00540108981677996,0.00067041076599841
1979,6,"Male","Non_Hispanic_White",0.116322314784141,0.877212427929788,0.00568584501982946,0.000779412266242534
1980,6,"Male","Non_Hispanic_White",0.119127495748387,0.874013490262247,0.00597060022287898,0.000888413766486661
1981,6,"Male","Non_Hispanic_White",0.121932676712634,0.870814552594707,0.00625535542592848,0.000997415266730784
1982,6,"Male","Non_Hispanic_White",0.124737857676881,0.867615614927167,0.00654011062897799,0.00110641676697491
1983,6,"Male","Non_Hispanic_White",0.127543038641127,0.864416677259626,0.00682486583202749,0.00121541826721903
1984,6,"Male","Non_Hispanic_White",0.130348219605374,0.861217739592086,0.007109621035077,0.00132441976746316
1985,6,"Male","Non_Hispanic_White",0.13315340056962,0.858018801924546,0.00739437623812651,0.00143342126770728
1986,6,"Male","Non_Hispanic_White",0.135958581533867,0.854819864257005,0.007679131441176,0.00154242276795141
1987,6,"Male","Non_Hispanic_White",0.138763762498113,0.851620926589466,0.00796388664422551,0.00165142426819553
1988,6,"Male","Non_Hispanic_White",0.14156894346236,0.848421988921926,0.00824864184727501,0.00176042576843966
1989,6,"Male","Non_Hispanic_White",0.144374124426607,0.845223051254385,0.00853339705032452,0.00186942726868379
1990,6,"Male","Non_Hispanic_White",0.147179305390853,0.842024113586845,0.00881815225337403,0.00197842876892791
1991,6,"Male","Non_Hispanic_White",0.1499844863551,0.838825175919305,0.00910290745642353,0.00208743026917203
1992,6,"Male","Non_Hispanic_White",0.154430586490674,0.834611740562203,0.00907255217860436,0.00188512076851879
1993,6,"Male","Non_Hispanic_White",0.158876686626249,0.8303983052051,0.00904219690078517,0.00168281126786556
1994,6,"Male","Non_Hispanic_White",0.163322786761823,0.826184869847998,0.00901184162296599,0.00148050176721232
1995,6,"Male","Non_Hispanic_White",0.167768886897398,0.821971434490897,0.00898148634514681,0.00127819226655909
1996,6,"Male","Non_Hispanic_White",0.172214987032972,0.817757999133794,0.00895113106732762,0.00107588276590585
1997,6,"Male","Non_Hispanic_White",0.176661087168547,0.813544563776692,0.00892077578950844,0.000873573265252614
1998,6,"Male","Non_Hispanic_White",0.181107187304122,0.809331128419591,0.00889042051168926,0.000671263764599378
1999,6,"Male","Non_Hispanic_White",0.185553287439696,0.805117693062488,0.00886006523387006,0.000468954263946141
2000,6,"Male","Non_Hispanic_White",0.189999387575271,0.800904257705386,0.00882970995605089,0.000266644763292905
2001,6,"Male","Non_Hispanic_White",0.191313029336638,0.798126878277642,0.0102977448716341,0.000262347514086465
2002,6,"Male","Non_Hispanic_White",0.192626671098005,0.795349498849897,0.0117657797872172,0.000258050264880026
2003,6,"Male","Non_Hispanic_White",0.193940312859372,0.792572119422155,0.0132338147028004,0.000253753015673586
2004,6,"Male","Non_Hispanic_White",0.195253954620739,0.78979473999441,0.0147018496183836,0.000249455766467146
2005,6,"Male","Non_Hispanic_White",0.196567596382106,0.787017360566667,0.0161698845339667,0.000245158517260706
2006,6,"Male","Non_Hispanic_White",0.197881238143474,0.784239981138922,0.0176379194495499,0.000240861268054266
2007,6,"Male","Non_Hispanic_White",0.199194879904841,0.781462601711177,0.0191059543651331,0.000236564018847826
2008,6,"Male","Non_Hispanic_White",0.200508521666208,0.778685222283435,0.0205739892807162,0.000232266769641386
2009,6,"Male","Non_Hispanic_White",0.201822163427575,0.77590784285569,0.0220420241962994,0.000227969520434947
2010,6,"Male","Non_Hispanic_White",0.203135805188942,0.773130463427946,0.0235100591118826,0.000223672271228507
2011,6,"Male","Non_Hispanic_White",0.203239613337929,0.77100946919378,0.0246235537606853,0.00112736370760564
2012,6,"Male","Non_Hispanic_White",0.203343421486915,0.768888474959614,0.0257370484094879,0.00203105514398278
2013,6,"Male","Non_Hispanic_White",0.203447229635902,0.766767480725447,0.0268505430582906,0.00293474658035991
2014,6,"Male","Non_Hispanic_White",0.203551037784888,0.76464648649128,0.0279640377070932,0.00383843801673706
2015,6,"Male","Non_Hispanic_White",0.203654845933875,0.762525492257116,0.0290775323558958,0.00474212945311419
2016,6,"Male","Non_Hispanic_White",0.203758654082861,0.76040449802295,0.0301910270046985,0.00564582088949133
2017,6,"Male","Non_Hispanic_White",0.203862462231848,0.758283503788783,0.0313045216535012,0.00654951232586846
2018,6,"Male","Non_Hispanic_White",0.203966270380834,0.756162509554617,0.0324180163023038,0.0074532037622456
2019,6,"Male","Non_Hispanic_White",0.204070078529821,0.754041515320451,0.0335315109511065,0.00835689519862274
1975,7,"Male","Non_Hispanic_White",0.138969551283963,0.850763427571964,0.00769933415865787,0.00256768698541479
1976,7,"Male","Non_Hispanic_White",0.141914057896666,0.847350547814324,0.00806732275423173,0.00266807153477913
1977,7,"Male","Non_Hispanic_White",0.144858564509368,0.843937668056683,0.00843531134980562,0.00276845608414347
1978,7,"Male","Non_Hispanic_White",0.147803071122071,0.840524788299042,0.0088032999453795,0.00286884063350781
1979,7,"Male","Non_Hispanic_White",0.150747577734773,0.837111908541402,0.00917128854095338,0.00296922518287215
1980,7,"Male","Non_Hispanic_White",0.153692084347475,0.833699028783761,0.00953927713652727,0.0030696097322365
1981,7,"Male","Non_Hispanic_White",0.156636590960178,0.830286149026121,0.00990726573210116,0.00316999428160084
1982,7,"Male","Non_Hispanic_White",0.15958109757288,0.82687326926848,0.010275254327675,0.00327037883096518
1983,7,"Male","Non_Hispanic_White",0.162525604185582,0.823460389510839,0.0106432429232489,0.00337076338032952
1984,7,"Male","Non_Hispanic_White",0.165470110798285,0.820047509753199,0.0110112315188228,0.00347114792969386
1985,7,"Male","Non_Hispanic_White",0.168414617410987,0.816634629995558,0.0113792201143967,0.0035715324790582
1986,7,"Male","Non_Hispanic_White",0.171359124023689,0.813221750237918,0.0117472087099706,0.00367191702842254
1987,7,"Male","Non_Hispanic_White",0.174303630636392,0.809808870480277,0.0121151973055444,0.00377230157778689
1988,7,"Male","Non_Hispanic_White",0.177248137249094,0.806395990722636,0.0124831859011183,0.00387268612715123
1989,7,"Male","Non_Hispanic_White",0.180192643861796,0.802983110964995,0.0128511744966922,0.00397307067651557
1990,7,"Male","Non_Hispanic_White",0.183137150474499,0.799570231207355,0.0132191630922661,0.0040734552258799
1991,7,"Male","Non_Hispanic_White",0.186081657087201,0.796157351449714,0.01358715168784,0.00417383977524425
1992,7,"Male","Non_Hispanic_White",0.191076322297788,0.791642249783198,0.0135240430052757,0.003757384913737
1993,7,"Male","Non_Hispanic_White",0.196070987508376,0.787127148116684,0.0134609343227114,0.00334093005222975
1994,7,"Male","Non_Hispanic_White",0.201065652718963,0.782612046450167,0.0133978256401472,0.0029244751907225
1995,7,"Male","Non_Hispanic_White",0.206060317929551,0.778096944783652,0.0133347169575829,0.00250802032921524
1996,7,"Male","Non_Hispanic_White",0.211054983140138,0.773581843117135,0.0132716082750186,0.00209156546770799
1997,7,"Male","Non_Hispanic_White",0.216049648350726,0.76906674145062,0.0132084995924543,0.00167511060620074
1998,7,"Male","Non_Hispanic_White",0.221044313561313,0.764551639784104,0.01314539090989,0.00125865574469349
1999,7,"Male","Non_Hispanic_White",0.2260389787719,0.760036538117588,0.0130822822273258,0.000842200883186239
2000,7,"Male","Non_Hispanic_White",0.231033643982488,0.755521436451072,0.0130191735447615,0.000425746021678988
2001,7,"Male","Non_Hispanic_White",0.232861015761623,0.75148762595241,0.0152160567604492,0.000435301525519325
2002,7,"Male","Non_Hispanic_White",0.234688387540758,0.747453815453746,0.017412939976137,0.000444857029359662
2003,7,"Male","Non_Hispanic_White",0.236515759319894,0.743420004955081,0.0196098231918247,0.000454412533199998
2004,7,"Male","Non_Hispanic_White",0.238343131099029,0.739386194456418,0.0218067064075125,0.000463968037040335
2005,7,"Male","Non_Hispanic_White",0.240170502878164,0.735352383957755,0.0240035896232003,0.000473523540880672
2006,7,"Male","Non_Hispanic_White",0.2419978746573,0.731318573459091,0.026200472838888,0.00048307904472101
2007,7,"Male","Non_Hispanic_White",0.243825246436435,0.727284762960427,0.0283973560545758,0.000492634548561347
2008,7,"Male","Non_Hispanic_White",0.245652618215571,0.723250952461764,0.0305942392702635,0.000502190052401684
2009,7,"Male","Non_Hispanic_White",0.247479989994706,0.7192171419631,0.0327911224859513,0.000511745556242021
2010,7,"Male","Non_Hispanic_White",0.249307361773841,0.715183331464438,0.034988005701639,0.000521301060082357
2011,7,"Male","Non_Hispanic_White",0.247706819190335,0.714132877343474,0.0361940655323548,0.00196623793383603
2012,7,"Male","Non_Hispanic_White",0.246106276606828,0.713082423222511,0.0374001253630707,0.00341117480758969
2013,7,"Male","Non_Hispanic_White",0.244505734023321,0.712031969101549,0.0386061851937865,0.00485611168134337
2014,7,"Male","Non_Hispanic_White",0.242905191439815,0.710981514980586,0.0398122450245024,0.00630104855509704
2015,7,"Male","Non_Hispanic_White",0.241304648856308,0.709931060859623,0.0410183048552182,0.00774598542885072
2016,7,"Male","Non_Hispanic_White",0.239704106272802,0.708880606738659,0.0422243646859341,0.00919092230260439
2017,7,"Male","Non_Hispanic_White",0.238103563689295,0.707830152617697,0.0434304245166498,0.0106358591763581
2018,7,"Male","Non_Hispanic_White",0.236503021105788,0.706779698496735,0.0446364843473658,0.0120807960501117
2019,7,"Male","Non_Hispanic_White",0.234902478522282,0.70572924437577,0.0458425441780815,0.0135257329238654
1975,8,"Male","Non_Hispanic_White",0.190242221251255,0.793494066403367,0.0125988441857228,0.00366486815965621
1976,8,"Male","Non_Hispanic_White",0.194063774763694,0.78907360542122,0.0131515248812425,0.0037110949338432
1977,8,"Male","Non_Hispanic_White",0.197885328276133,0.784653144439075,0.0137042055767621,0.00375732170803019
1978,8,"Male","Non_Hispanic_White",0.201706881788573,0.780232683456929,0.0142568862722818,0.00380354848221719
1979,8,"Male","Non_Hispanic_White",0.205528435301012,0.775812222474783,0.0148095669678014,0.00384977525640417
1980,8,"Male","Non_Hispanic_White",0.209349988813451,0.771391761492637,0.0153622476633211,0.00389600203059117
1981,8,"Male","Non_Hispanic_White",0.21317154232589,0.766971300510491,0.0159149283588408,0.00394222880477816
1982,8,"Male","Non_Hispanic_White",0.21699309583833,0.762550839528345,0.0164676090543604,0.00398845557896515
1983,8,"Male","Non_Hispanic_White",0.220814649350769,0.758130378546198,0.0170202897498801,0.00403468235315214
1984,8,"Male","Non_Hispanic_White",0.224636202863208,0.753709917564052,0.0175729704453997,0.00408090912733914
1985,8,"Male","Non_Hispanic_White",0.228457756375647,0.749289456581907,0.0181256511409194,0.00412713590152613
1986,8,"Male","Non_Hispanic_White",0.232279309888086,0.74486899559976,0.0186783318364391,0.00417336267571311
1987,8,"Male","Non_Hispanic_White",0.236100863400526,0.740448534617616,0.0192310125319587,0.00421958944990011
1988,8,"Male","Non_Hispanic_White",0.239922416912965,0.736028073635469,0.0197836932274784,0.0042658162240871
1989,8,"Male","Non_Hispanic_White",0.243743970425404,0.731607612653324,0.020336373922998,0.0043120429982741
1990,8,"Male","Non_Hispanic_White",0.247565523937844,0.727187151671177,0.0208890546185177,0.00435826977246109
1991,8,"Male","Non_Hispanic_White",0.251387077450283,0.722766690689032,0.0214417353140374,0.00440449654664808
1992,8,"Male","Non_Hispanic_White",0.255584688824841,0.718277452072394,0.0214903348053535,0.00464752429741116
1993,8,"Male","Non_Hispanic_White",0.259782300199399,0.713788213455758,0.0215389342966697,0.00489055204817422
1994,8,"Male","Non_Hispanic_White",0.263979911573957,0.70929897483912,0.0215875337879859,0.00513357979893729
1995,8,"Male","Non_Hispanic_White",0.268177522948515,0.704809736222483,0.0216361332793021,0.00537660754970036
1996,8,"Male","Non_Hispanic_White",0.272375134323074,0.700320497605845,0.0216847327706183,0.00561963530046343
1997,8,"Male","Non_Hispanic_White",0.276572745697632,0.695831258989207,0.0217333322619344,0.0058626630512265
1998,8,"Male","Non_Hispanic_White",0.28077035707219,0.69134202037257,0.0217819317532506,0.00610569080198957
1999,8,"Male","Non_Hispanic_White",0.284967968446748,0.686852781755933,0.0218305312445668,0.00634871855275263
2000,8,"Male","Non_Hispanic_White",0.289165579821306,0.682363543139295,0.021879130735883,0.00659174630351571
2001,8,"Male","Non_Hispanic_White",0.288944344624266,0.680303306704838,0.0245801462326211,0.0061722024382743
2002,8,"Male","Non_Hispanic_White",0.288723109427225,0.678243070270383,0.0272811617293592,0.00575265857303287
2003,8,"Male","Non_Hispanic_White",0.288501874230185,0.676182833835927,0.0299821772260974,0.00533311470779146
2004,8,"Male","Non_Hispanic_White",0.288280639033145,0.67412259740147,0.0326831927228355,0.00491357084255005
2005,8,"Male","Non_Hispanic_White",0.288059403836105,0.672062360967014,0.0353842082195737,0.00449402697730864
2006,8,"Male","Non_Hispanic_White",0.287838168639064,0.670002124532557,0.0380852237163119,0.00407448311206721
2007,8,"Male","Non_Hispanic_White",0.287616933442024,0.6679418880981,0.04078623921305,0.0036549392468258
2008,8,"Male","Non_Hispanic_White",0.287395698244983,0.665881651663644,0.0434872547097881,0.00323539538158439
2009,8,"Male","Non_Hispanic_White",0.287174463047943,0.663821415229188,0.0461882702065263,0.00281585151634297
2010,8,"Male","Non_Hispanic_White",0.286953227850902,0.661761178794731,0.0488892857032644,0.00239630765110155
2011,8,"Male","Non_Hispanic_White",0.284970644692229,0.660926750184047,0.0495375960085383,0.004565009115187
2012,8,"Male","Non_Hispanic_White",0.282988061533555,0.66009232157336,0.0501859063138124,0.00673371057927245
2013,8,"Male","Non_Hispanic_White",0.281005478374882,0.659257892962674,0.0508342166190862,0.00890241204335789
2014,8,"Male","Non_Hispanic_White",0.279022895216208,0.658423464351988,0.0514825269243601,0.0110711135074433
2015,8,"Male","Non_Hispanic_White",0.277040312057535,0.657589035741302,0.0521308372296342,0.0132398149715288
2016,8,"Male","Non_Hispanic_White",0.275057728898862,0.656754607130616,0.0527791475349081,0.0154085164356142
2017,8,"Male","Non_Hispanic_White",0.273075145740188,0.655920178519931,0.0534274578401819,0.0175772178996997
2018,8,"Male","Non_Hispanic_White",0.271092562581515,0.655085749909244,0.054075768145456,0.0197459193637851
2019,8,"Male","Non_Hispanic_White",0.269109979422841,0.654251321298559,0.0547240784507299,0.0219146208278705
1975,9,"Male","Non_Hispanic_White",0.248617070969093,0.725619497805248,0.0204498249282983,0.00531360629736008
1976,9,"Male","Non_Hispanic_White",0.252301481775294,0.721125996529907,0.0211734267128472,0.00539909498195271
1977,9,"Male","Non_Hispanic_White",0.255985892581495,0.716632495254564,0.021897028497396,0.00548458366654537
1978,9,"Male","Non_Hispanic_White",0.259670303387696,0.712138993979221,0.0226206302819448,0.00557007235113801
1979,9,"Male","Non_Hispanic_White",0.263354714193898,0.707645492703878,0.0233442320664936,0.00565556103573065
1980,9,"Male","Non_Hispanic_White",0.2670391250001,0.703151991428535,0.0240678338510425,0.00574104972032329
1981,9,"Male","Non_Hispanic_White",0.270723535806301,0.698658490153192,0.0247914356355913,0.00582653840491594
1982,9,"Male","Non_Hispanic_White",0.274407946612502,0.694164988877849,0.0255150374201401,0.00591202708950858
1983,9,"Male","Non_Hispanic_White",0.278092357418704,0.689671487602506,0.0262386392046889,0.00599751577410121
1984,9,"Male","Non_Hispanic_White",0.281776768224905,0.685177986327163,0.0269622409892377,0.00608300445869385
1985,9,"Male","Non_Hispanic_White",0.285461179031107,0.68068448505182,0.0276858427737865,0.0061684931432865
1986,9,"Male","Non_Hispanic_White",0.289145589837308,0.676190983776477,0.0284094445583353,0.00625398182787914
1987,9,"Male","Non_Hispanic_White",0.29283000064351,0.671697482501133,0.0291330463428842,0.00633947051247178
1988,9,"Male","Non_Hispanic_White",0.296514411449711,0.667203981225792,0.029856648127433,0.00642495919706442
1989,9,"Male","Non_Hispanic_White",0.300198822255912,0.662710479950449,0.0305802499119818,0.00651044788165706
1990,9,"Male","Non_Hispanic_White",0.303883233062114,0.658216978675106,0.0313038516965306,0.0065959365662497
1991,9,"Male","Non_Hispanic_White",0.307567643868315,0.653723477399762,0.0320274534810795,0.00668142525084234
1992,9,"Male","Non_Hispanic_White",0.311810876514408,0.649421667420661,0.0320342489123493,0.00673320715258134
1993,9,"Male","Non_Hispanic_White",0.3160541091605,0.64511985744156,0.0320410443436192,0.00678498905432032
1994,9,"Male","Non_Hispanic_White",0.320297341806592,0.640818047462459,0.032047839774889,0.0068367709560593
1995,9,"Male","Non_Hispanic_White",0.324540574452685,0.636516237483357,0.0320546352061589,0.0068885528577983
1996,9,"Male","Non_Hispanic_White",0.328783807098777,0.632214427504257,0.0320614306374287,0.00694033475953729
1997,9,"Male","Non_Hispanic_White",0.333027039744869,0.627912617525156,0.0320682260686985,0.00699211666127629
1998,9,"Male","Non_Hispanic_White",0.337270272390962,0.623610807546054,0.0320750214999685,0.00704389856301527
1999,9,"Male","Non_Hispanic_White",0.341513505037054,0.619308997566954,0.0320818169312383,0.00709568046475427
